participant,Block,Word,Category,CorrResp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,session,date,expName,frameRate,rt,incorrect
11110681,3,BAUM,Natur,q,0,6,6,10,q,1,1.0878247780055972,002,2019_Jun_11_1046,iat_vr,6015356254052696,1087.8247780055972,0
11110681,3,HERVORRAGEND,positiv,p,0,7,7,7,p,1,1.336719101993367,002,2019_Jun_11_1046,iat_vr,6015356254052696,1336.719101993367,0
11110681,3,BLUME,Natur,q,0,8,8,12,q,1,0.8215566790022422,002,2019_Jun_11_1046,iat_vr,6015356254052696,821.5566790022422,0
11110681,3,GEBÄUDE,Gemacht,p,0,9,9,15,p,1,0.8223347509920131,002,2019_Jun_11_1046,iat_vr,6015356254052696,822.3347509920131,0
11110681,3,GUT,positiv,p,0,10,10,9,p,1,1.5225984790013172,002,2019_Jun_11_1046,iat_vr,6015356254052696,1522.5984790013172,0
11110681,3,TIER,Natur,q,0,11,11,13,p,0,0.8064783779991558,002,2019_Jun_11_1046,iat_vr,6015356254052696,806.4783779991558,1
11110681,3,STEIN,Natur,q,0,12,12,14,q,1,1.0064224160014419,002,2019_Jun_11_1046,iat_vr,6015356254052696,1006.4224160014419,0
11110681,3,LAMPE,Gemacht,p,0,13,13,19,p,1,0.7207516390044475,002,2019_Jun_11_1046,iat_vr,6015356254052696,720.7516390044475,0
11110681,3,EINWANDFREI,positiv,p,0,14,14,6,p,1,0.8512316159904003,002,2019_Jun_11_1046,iat_vr,6015356254052696,851.2316159904003,0
11110681,3,WASSER,Natur,q,0,15,15,11,q,1,0.839266305003548,002,2019_Jun_11_1046,iat_vr,6015356254052696,839.266305003548,0
11110681,3,SCHÄDLICH,negativ,q,0,16,16,3,q,1,0.8215605080040405,002,2019_Jun_11_1046,iat_vr,6015356254052696,821.5605080040405,0
11110681,3,AUSGEZEICHNET,positiv,p,0,17,17,5,p,1,1.2547496990009677,002,2019_Jun_11_1046,iat_vr,6015356254052696,1254.7496990009677,0
11110681,3,STADT,Gemacht,p,0,18,18,16,p,1,1.5733806130010635,002,2019_Jun_11_1046,iat_vr,6015356254052696,1573.3806130010635,0
11110681,3,NEGATIV,negativ,q,0,19,19,2,q,1,0.9726757390017156,002,2019_Jun_11_1046,iat_vr,6015356254052696,972.6757390017156,0
11110681,4,SCHWACH,negativ,q,0,0,0,4,q,1,0.8372717939928407,002,2019_Jun_11_1046,iat_vr,6015356254052696,837.2717939928407,0
11110681,4,BAUM,Natur,q,0,1,1,10,q,1,0.8063237089954782,002,2019_Jun_11_1046,iat_vr,6015356254052696,806.3237089954782,0
11110681,4,SCHLECHT,negativ,q,0,2,2,1,q,1,0.5884100190014578,002,2019_Jun_11_1046,iat_vr,6015356254052696,588.4100190014578,0
11110681,4,KLEIDER,Gemacht,p,0,3,3,17,p,1,1.2191810119984439,002,2019_Jun_11_1046,iat_vr,6015356254052696,1219.1810119984439,0
11110681,4,STEIN,Natur,q,0,4,4,14,q,1,0.8730265510093886,002,2019_Jun_11_1046,iat_vr,6015356254052696,873.0265510093886,0
11110681,4,BLUME,Natur,q,0,5,5,12,q,1,1.2398615020065336,002,2019_Jun_11_1046,iat_vr,6015356254052696,1239.8615020065336,0
11110681,4,LAMPE,Gemacht,p,0,6,6,19,p,1,0.6226474530121777,002,2019_Jun_11_1046,iat_vr,6015356254052696,622.6474530121777,0
11110681,4,NEGATIV,negativ,q,0,7,7,2,q,1,0.9379030730051454,002,2019_Jun_11_1046,iat_vr,6015356254052696,937.9030730051454,0
11110681,4,TIER,Natur,q,0,8,8,13,q,1,1.1723982589901425,002,2019_Jun_11_1046,iat_vr,6015356254052696,1172.3982589901425,0
11110681,4,SCHÄDLICH,negativ,q,0,9,9,3,q,1,1.037827333988389,002,2019_Jun_11_1046,iat_vr,6015356254052696,1037.827333988389,0
11110681,4,GEBÄUDE,Gemacht,p,0,10,10,15,p,1,1.2226570649945643,002,2019_Jun_11_1046,iat_vr,6015356254052696,1222.6570649945643,0
11110681,4,STADT,Gemacht,p,0,11,11,16,p,1,0.6547593290015357,002,2019_Jun_11_1046,iat_vr,6015356254052696,654.7593290015357,0
11110681,4,AUSGEZEICHNET,positiv,p,0,12,12,5,p,1,1.070422710996354,002,2019_Jun_11_1046,iat_vr,6015356254052696,1070.422710996354,0
11110681,4,GUT,positiv,p,0,13,13,9,p,1,0.5361714369937545,002,2019_Jun_11_1046,iat_vr,6015356254052696,536.1714369937545,0
11110681,4,EINWANDFREI,positiv,p,0,14,14,6,p,1,0.5712972140026977,002,2019_Jun_11_1046,iat_vr,6015356254052696,571.2972140026977,0
11110681,4,COMPUTER,Gemacht,p,0,15,15,18,p,1,0.6884738130029291,002,2019_Jun_11_1046,iat_vr,6015356254052696,688.4738130029291,0
11110681,4,SCHLIMM,negativ,q,0,16,16,0,q,1,0.8387344660004601,002,2019_Jun_11_1046,iat_vr,6015356254052696,838.7344660004601,0
11110681,4,POSITIV,positiv,p,0,17,17,8,p,1,1.1559900230058702,002,2019_Jun_11_1046,iat_vr,6015356254052696,1155.9900230058702,0
11110681,4,HERVORRAGEND,positiv,p,0,18,18,7,p,1,0.6043861709913472,002,2019_Jun_11_1046,iat_vr,6015356254052696,604.3861709913472,0
11110681,4,WASSER,Natur,q,0,19,19,11,q,1,0.6546948489994975,002,2019_Jun_11_1046,iat_vr,6015356254052696,654.6948489994975,0
11110681,4,COMPUTER,Gemacht,p,1,0,20,18,p,1,1.8205243659904227,002,2019_Jun_11_1046,iat_vr,6015356254052696,1820.5243659904227,0
11110681,4,STADT,Gemacht,p,1,1,21,16,p,1,0.671053029000177,002,2019_Jun_11_1046,iat_vr,6015356254052696,671.053029000177,0
11110681,4,SCHWACH,negativ,q,1,2,22,4,q,1,1.1056559269927675,002,2019_Jun_11_1046,iat_vr,6015356254052696,1105.6559269927675,0
11110681,4,NEGATIV,negativ,q,1,3,23,2,q,1,0.7023453360015992,002,2019_Jun_11_1046,iat_vr,6015356254052696,702.3453360015992,0
11110681,4,WASSER,Natur,q,1,4,24,11,q,1,0.5686464610043913,002,2019_Jun_11_1046,iat_vr,6015356254052696,568.6464610043913,0
11110681,4,GEBÄUDE,Gemacht,p,1,5,25,15,p,1,0.722691910006688,002,2019_Jun_11_1046,iat_vr,6015356254052696,722.691910006688,0
11110681,4,AUSGEZEICHNET,positiv,p,1,6,26,5,p,1,0.8204402150004171,002,2019_Jun_11_1046,iat_vr,6015356254052696,820.4402150004171,0
11110681,4,EINWANDFREI,positiv,p,1,7,27,6,p,1,0.6882882290083217,002,2019_Jun_11_1046,iat_vr,6015356254052696,688.2882290083217,0
11110681,4,HERVORRAGEND,positiv,p,1,8,28,7,p,1,0.7045517889928306,002,2019_Jun_11_1046,iat_vr,6015356254052696,704.5517889928306,0
11110681,4,BAUM,Natur,q,1,9,29,10,q,1,0.8368953360040905,002,2019_Jun_11_1046,iat_vr,6015356254052696,836.8953360040905,0
11110681,4,STEIN,Natur,q,1,10,30,14,q,1,0.9717147329938598,002,2019_Jun_11_1046,iat_vr,6015356254052696,971.7147329938598,0
11110681,4,KLEIDER,Gemacht,p,1,11,31,17,p,1,1.2226703339983942,002,2019_Jun_11_1046,iat_vr,6015356254052696,1222.6703339983942,0
11110681,4,TIER,Natur,q,1,12,32,13,p,0,0.6390064000006532,002,2019_Jun_11_1046,iat_vr,6015356254052696,639.0064000006532,1
11110681,4,POSITIV,positiv,p,1,13,33,8,p,1,1.237914835990523,002,2019_Jun_11_1046,iat_vr,6015356254052696,1237.914835990523,0
11110681,4,GUT,positiv,p,1,14,34,9,p,1,0.5724052020086674,002,2019_Jun_11_1046,iat_vr,6015356254052696,572.4052020086674,0
11110681,4,BLUME,Natur,q,1,15,35,12,q,1,0.8721033559995703,002,2019_Jun_11_1046,iat_vr,6015356254052696,872.1033559995703,0
11110681,4,LAMPE,Gemacht,p,1,16,36,19,p,1,1.139303061994724,002,2019_Jun_11_1046,iat_vr,6015356254052696,1139.303061994724,0
11110681,4,SCHÄDLICH,negativ,q,1,17,37,3,q,1,0.8384867970016785,002,2019_Jun_11_1046,iat_vr,6015356254052696,838.4867970016785,0
11110681,4,SCHLIMM,negativ,q,1,18,38,0,q,1,0.6872571459971368,002,2019_Jun_11_1046,iat_vr,6015356254052696,687.2571459971368,0
11110681,4,SCHLECHT,negativ,q,1,19,39,1,q,1,0.5882910779910162,002,2019_Jun_11_1046,iat_vr,6015356254052696,588.2910779910162,0
11110681,5,KLEIDER,Gemacht,q,0,0,0,7,q,1,0.901003954000771,002,2019_Jun_11_1046,iat_vr,6015356254052696,901.003954000771,0
11110681,5,GEBÄUDE,Gemacht,q,0,1,1,5,q,1,0.7545817089994671,002,2019_Jun_11_1046,iat_vr,6015356254052696,754.5817089994671,0
11110681,5,COMPUTER,Gemacht,q,0,2,2,8,q,1,0.5186011680052616,002,2019_Jun_11_1046,iat_vr,6015356254052696,518.6011680052616,0
11110681,5,WASSER,Natur,p,0,3,3,1,p,1,0.4883684340020409,002,2019_Jun_11_1046,iat_vr,6015356254052696,488.3684340020409,0
11110681,5,TIER,Natur,p,0,4,4,3,p,1,0.535975304999738,002,2019_Jun_11_1046,iat_vr,6015356254052696,535.975304999738,0
11110681,5,BLUME,Natur,p,0,5,5,2,p,1,0.5226328909920994,002,2019_Jun_11_1046,iat_vr,6015356254052696,522.6328909920994,0
11110681,5,STADT,Gemacht,q,0,6,6,6,q,1,0.6059145140025066,002,2019_Jun_11_1046,iat_vr,6015356254052696,605.9145140025066,0
11110681,5,STEIN,Natur,p,0,7,7,4,q,0,0.5224485249927966,002,2019_Jun_11_1046,iat_vr,6015356254052696,522.4485249927966,1
11110681,5,LAMPE,Gemacht,q,0,8,8,9,q,1,0.7717688089906005,002,2019_Jun_11_1046,iat_vr,6015356254052696,771.7688089906005,0
11110681,5,BAUM,Natur,p,0,9,9,0,p,1,1.2895498709985986,002,2019_Jun_11_1046,iat_vr,6015356254052696,1289.5498709985986,0
11110681,5,STADT,Gemacht,q,1,0,10,6,q,1,0.638839856008417,002,2019_Jun_11_1046,iat_vr,6015356254052696,638.839856008417,0
11110681,5,WASSER,Natur,p,1,1,11,1,p,1,0.5223817910009529,002,2019_Jun_11_1046,iat_vr,6015356254052696,522.381791000953,0
11110681,5,KLEIDER,Gemacht,q,1,2,12,7,q,1,0.7045023539976683,002,2019_Jun_11_1046,iat_vr,6015356254052696,704.5023539976683,0
11110681,5,BAUM,Natur,p,1,3,13,0,p,1,0.5372774290008238,002,2019_Jun_11_1046,iat_vr,6015356254052696,537.2774290008238,0
11110681,5,BLUME,Natur,p,1,4,14,2,p,1,0.6387936909886776,002,2019_Jun_11_1046,iat_vr,6015356254052696,638.7936909886776,0
11110681,5,STEIN,Natur,p,1,5,15,4,p,1,0.5727557669888483,002,2019_Jun_11_1046,iat_vr,6015356254052696,572.7557669888483,0
11110681,5,GEBÄUDE,Gemacht,q,1,6,16,5,q,1,0.605225145991426,002,2019_Jun_11_1046,iat_vr,6015356254052696,605.225145991426,0
11110681,5,COMPUTER,Gemacht,q,1,7,17,8,q,1,0.5886207839939743,002,2019_Jun_11_1046,iat_vr,6015356254052696,588.6207839939743,0
11110681,5,LAMPE,Gemacht,q,1,8,18,9,q,1,0.7553443950018845,002,2019_Jun_11_1046,iat_vr,6015356254052696,755.3443950018845,0
11110681,5,TIER,Natur,p,1,9,19,3,p,1,0.6389719050057465,002,2019_Jun_11_1046,iat_vr,6015356254052696,638.9719050057465,0
11110681,6,SCHWACH,negativ,q,0,0,0,14,q,1,0.8873338050034363,002,2019_Jun_11_1046,iat_vr,6015356254052696,887.3338050034363,0
11110681,6,BAUM,Natur,p,0,1,1,0,p,1,0.7712558409984922,002,2019_Jun_11_1046,iat_vr,6015356254052696,771.2558409984922,0
11110681,6,COMPUTER,Gemacht,q,0,2,2,8,q,1,1.0229897310055094,002,2019_Jun_11_1046,iat_vr,6015356254052696,1022.9897310055094,0
11110681,6,KLEIDER,Gemacht,q,0,3,3,7,q,1,1.0886714039952494,002,2019_Jun_11_1046,iat_vr,6015356254052696,1088.6714039952494,0
11110681,6,STADT,Gemacht,q,0,4,4,6,q,1,0.5862604919966543,002,2019_Jun_11_1046,iat_vr,6015356254052696,586.2604919966543,0
11110681,6,EINWANDFREI,positiv,p,0,5,5,16,p,1,0.6872315780055942,002,2019_Jun_11_1046,iat_vr,6015356254052696,687.2315780055942,0
11110681,6,GUT,positiv,p,0,6,6,19,p,1,0.4726456170028541,002,2019_Jun_11_1046,iat_vr,6015356254052696,472.6456170028541,0
11110681,6,GEBÄUDE,Gemacht,q,0,7,7,5,q,1,2.1729324750049273,002,2019_Jun_11_1046,iat_vr,6015356254052696,2172.9324750049273,0
11110681,6,SCHÄDLICH,negativ,q,0,8,8,13,q,1,0.6212359229975846,002,2019_Jun_11_1046,iat_vr,6015356254052696,621.2359229975846,0
11110681,6,LAMPE,Gemacht,q,0,9,9,9,q,1,0.6219977750006365,002,2019_Jun_11_1046,iat_vr,6015356254052696,621.9977750006365,0
11110681,6,HERVORRAGEND,positiv,p,0,10,10,17,p,1,0.6880544610030483,002,2019_Jun_11_1046,iat_vr,6015356254052696,688.0544610030483,0
11110681,6,TIER,Natur,p,0,11,11,3,p,1,0.6729657760006376,002,2019_Jun_11_1046,iat_vr,6015356254052696,672.9657760006376,0
11110681,6,POSITIV,positiv,p,0,12,12,18,p,1,0.7856352800008608,002,2019_Jun_11_1046,iat_vr,6015356254052696,785.6352800008608,0
11110681,6,STEIN,Natur,p,0,13,13,4,p,1,0.6894406469946261,002,2019_Jun_11_1046,iat_vr,6015356254052696,689.4406469946261,0
11110681,6,NEGATIV,negativ,q,0,14,14,12,q,1,0.7217124390008394,002,2019_Jun_11_1046,iat_vr,6015356254052696,721.7124390008394,0
11110681,6,AUSGEZEICHNET,positiv,p,0,15,15,15,p,1,0.654104126006132,002,2019_Jun_11_1046,iat_vr,6015356254052696,654.104126006132,0
11110681,6,SCHLIMM,negativ,q,0,16,16,10,q,1,0.7052946939948015,002,2019_Jun_11_1046,iat_vr,6015356254052696,705.2946939948015,0
11110681,6,BLUME,Natur,p,0,17,17,2,p,1,0.63983302199631,002,2019_Jun_11_1046,iat_vr,6015356254052696,639.83302199631,0
11110681,6,WASSER,Natur,p,0,18,18,1,p,1,0.6721692730061477,002,2019_Jun_11_1046,iat_vr,6015356254052696,672.1692730061477,0
11110681,6,SCHLECHT,negativ,q,0,19,19,11,q,1,0.654833120002877,002,2019_Jun_11_1046,iat_vr,6015356254052696,654.833120002877,0
11110681,7,BLUME,Natur,p,0,0,0,2,p,1,0.8395169750001514,002,2019_Jun_11_1046,iat_vr,6015356254052696,839.5169750001514,0
11110681,7,BAUM,Natur,p,0,1,1,0,p,1,0.47326478399918415,002,2019_Jun_11_1046,iat_vr,6015356254052696,473.26478399918415,0
11110681,7,NEGATIV,negativ,q,0,2,2,12,q,1,0.9055945270083612,002,2019_Jun_11_1046,iat_vr,6015356254052696,905.5945270083612,0
11110681,7,POSITIV,positiv,p,0,3,3,18,p,1,0.6723302550090011,002,2019_Jun_11_1046,iat_vr,6015356254052696,672.3302550090011,0
11110681,7,SCHWACH,negativ,q,0,4,4,14,q,1,0.8222881569963647,002,2019_Jun_11_1046,iat_vr,6015356254052696,822.2881569963647,0
11110681,7,EINWANDFREI,positiv,p,0,5,5,16,p,1,0.7383085830078926,002,2019_Jun_11_1046,iat_vr,6015356254052696,738.3085830078926,0
11110681,7,SCHLECHT,negativ,q,0,6,6,11,q,1,0.8212056110060075,002,2019_Jun_11_1046,iat_vr,6015356254052696,821.2056110060075,0
11110681,7,STADT,Gemacht,q,0,7,7,6,q,1,0.6222274380124873,002,2019_Jun_11_1046,iat_vr,6015356254052696,622.2274380124873,0
11110681,7,SCHÄDLICH,negativ,q,0,8,8,13,q,1,0.7047781479923287,002,2019_Jun_11_1046,iat_vr,6015356254052696,704.7781479923287,0
11110681,7,GUT,positiv,p,0,9,9,19,p,1,0.6724536620022263,002,2019_Jun_11_1046,iat_vr,6015356254052696,672.4536620022263,0
11110681,7,WASSER,Natur,p,0,10,10,1,p,1,0.5338385770010063,002,2019_Jun_11_1046,iat_vr,6015356254052696,533.8385770010063,0
11110681,7,HERVORRAGEND,positiv,p,0,11,11,17,p,1,0.5702770290081389,002,2019_Jun_11_1046,iat_vr,6015356254052696,570.2770290081389,0
11110681,7,KLEIDER,Gemacht,q,0,12,12,7,q,1,0.7219011889974354,002,2019_Jun_11_1046,iat_vr,6015356254052696,721.9011889974354,0
11110681,7,GEBÄUDE,Gemacht,q,0,13,13,5,q,1,0.7042813279986149,002,2019_Jun_11_1046,iat_vr,6015356254052696,704.2813279986149,0
11110681,7,AUSGEZEICHNET,positiv,p,0,14,14,15,p,1,0.7041595260088798,002,2019_Jun_11_1046,iat_vr,6015356254052696,704.1595260088798,0
11110681,7,LAMPE,Gemacht,q,0,15,15,9,q,1,1.1229526339884615,002,2019_Jun_11_1046,iat_vr,6015356254052696,1122.9526339884615,0
11110681,7,STEIN,Natur,p,0,16,16,4,p,1,0.9228133349970449,002,2019_Jun_11_1046,iat_vr,6015356254052696,922.8133349970449,0
11110681,7,SCHLIMM,negativ,q,0,17,17,10,q,1,0.705154183000559,002,2019_Jun_11_1046,iat_vr,6015356254052696,705.154183000559,0
11110681,7,COMPUTER,Gemacht,q,0,18,18,8,q,1,0.7379064160049893,002,2019_Jun_11_1046,iat_vr,6015356254052696,737.9064160049893,0
11110681,7,TIER,Natur,p,0,19,19,3,p,1,0.604754744010279,002,2019_Jun_11_1046,iat_vr,6015356254052696,604.754744010279,0
11110681,7,GUT,positiv,p,1,0,20,19,p,1,0.5229422459960915,002,2019_Jun_11_1046,iat_vr,6015356254052696,522.9422459960915,0
11110681,7,STEIN,Natur,p,1,1,21,4,p,1,0.5713086760079022,002,2019_Jun_11_1046,iat_vr,6015356254052696,571.3086760079022,0
11110681,7,HERVORRAGEND,positiv,p,1,2,22,17,p,1,0.5540609549934743,002,2019_Jun_11_1046,iat_vr,6015356254052696,554.0609549934743,0
11110681,7,LAMPE,Gemacht,q,1,3,23,9,q,1,0.6887387000024319,002,2019_Jun_11_1046,iat_vr,6015356254052696,688.7387000024319,0
11110681,7,POSITIV,positiv,p,1,4,24,18,p,1,0.6041513870004565,002,2019_Jun_11_1046,iat_vr,6015356254052696,604.1513870004565,0
11110681,7,BLUME,Natur,p,1,5,25,2,p,1,0.8226974409917602,002,2019_Jun_11_1046,iat_vr,6015356254052696,822.6974409917602,0
11110681,7,SCHÄDLICH,negativ,q,1,6,26,13,q,1,0.8877476500056218,002,2019_Jun_11_1046,iat_vr,6015356254052696,887.7476500056218,0
11110681,7,TIER,Natur,p,1,7,27,3,p,1,0.6864609490003204,002,2019_Jun_11_1046,iat_vr,6015356254052696,686.4609490003204,0
11110681,7,SCHWACH,negativ,q,1,8,28,14,q,1,0.7039075939974282,002,2019_Jun_11_1046,iat_vr,6015356254052696,703.9075939974282,0
11110681,7,BAUM,Natur,p,1,9,29,0,p,1,0.9375675680057611,002,2019_Jun_11_1046,iat_vr,6015356254052696,937.5675680057611,0
11110681,7,WASSER,Natur,p,1,10,30,1,p,1,0.5546703630097909,002,2019_Jun_11_1046,iat_vr,6015356254052696,554.6703630097909,0
11110681,7,EINWANDFREI,positiv,p,1,11,31,16,p,1,1.0547535060031805,002,2019_Jun_11_1046,iat_vr,6015356254052696,1054.7535060031805,0
11110681,7,SCHLIMM,negativ,q,1,12,32,10,q,1,0.638111784006469,002,2019_Jun_11_1046,iat_vr,6015356254052696,638.111784006469,0
11110681,7,GEBÄUDE,Gemacht,q,1,13,33,5,q,1,0.8022748249932192,002,2019_Jun_11_1046,iat_vr,6015356254052696,802.2748249932192,0
11110681,7,COMPUTER,Gemacht,q,1,14,34,8,q,1,1.321857173999888,002,2019_Jun_11_1046,iat_vr,6015356254052696,1321.857173999888,0
11110681,7,KLEIDER,Gemacht,q,1,15,35,7,q,1,0.6884470929944655,002,2019_Jun_11_1046,iat_vr,6015356254052696,688.4470929944655,0
11110681,7,NEGATIV,negativ,q,1,16,36,12,q,1,0.6218285659997491,002,2019_Jun_11_1046,iat_vr,6015356254052696,621.8285659997491,0
11110681,7,STADT,Gemacht,q,1,17,37,6,q,1,0.618114141994738,002,2019_Jun_11_1046,iat_vr,6015356254052696,618.114141994738,0
11110681,7,SCHLECHT,negativ,q,1,18,38,11,q,1,0.5044160660036141,002,2019_Jun_11_1046,iat_vr,6015356254052696,504.4160660036141,0
11110681,7,AUSGEZEICHNET,positiv,p,1,19,39,15,p,1,0.6877468869934091,002,2019_Jun_11_1046,iat_vr,6015356254052696,687.7468869934091,0
11111580,1,STEIN,Natur,q,0,0,0,4,q,1,1.1181737250008155,001,2019_Jun_20_1013,iat_vr,59664603069506040,1118.1737250008155,0
11111580,1,WASSER,Natur,q,0,1,1,1,q,1,0.6880334059969755,001,2019_Jun_20_1013,iat_vr,59664603069506040,688.0334059969755,0
11111580,1,TIER,Natur,q,0,2,2,3,q,1,0.8065628930053208,001,2019_Jun_20_1013,iat_vr,59664603069506040,806.5628930053208,0
11111580,1,STADT,Gemacht,p,0,3,3,6,p,1,1.2702424579911167,001,2019_Jun_20_1013,iat_vr,59664603069506040,1270.2424579911167,0
11111580,1,LAMPE,Gemacht,p,0,4,4,9,p,1,1.3379865890019573,001,2019_Jun_20_1013,iat_vr,59664603069506040,1337.9865890019573,0
11111580,1,BAUM,Natur,q,0,5,5,0,q,1,0.8696701739972923,001,2019_Jun_20_1013,iat_vr,59664603069506040,869.6701739972923,0
11111580,1,KLEIDER,Gemacht,p,0,6,6,7,p,1,0.9709382699948037,001,2019_Jun_20_1013,iat_vr,59664603069506040,970.9382699948037,0
11111580,1,GEBÄUDE,Gemacht,p,0,7,7,5,p,1,1.2204109269951005,001,2019_Jun_20_1013,iat_vr,59664603069506040,1220.4109269951005,0
11111580,1,COMPUTER,Gemacht,p,0,8,8,8,p,1,0.8713326830038568,001,2019_Jun_20_1013,iat_vr,59664603069506040,871.3326830038568,0
11111580,1,BLUME,Natur,q,0,9,9,2,q,1,0.8051164800126571,001,2019_Jun_20_1013,iat_vr,59664603069506040,805.1164800126571,0
11111580,1,GEBÄUDE,Gemacht,p,1,0,10,5,p,1,0.9724054009857355,001,2019_Jun_20_1013,iat_vr,59664603069506040,972.4054009857355,0
11111580,1,STEIN,Natur,q,1,1,11,4,q,1,0.8552794869901845,001,2019_Jun_20_1013,iat_vr,59664603069506040,855.2794869901845,0
11111580,1,BLUME,Natur,q,1,2,12,2,q,1,0.972683167012292,001,2019_Jun_20_1013,iat_vr,59664603069506040,972.683167012292,0
11111580,1,COMPUTER,Gemacht,p,1,3,13,8,p,1,0.738482294997084,001,2019_Jun_20_1013,iat_vr,59664603069506040,738.482294997084,0
11111580,1,BAUM,Natur,q,1,4,14,0,q,1,0.7561515150009654,001,2019_Jun_20_1013,iat_vr,59664603069506040,756.1515150009654,0
11111580,1,STADT,Gemacht,p,1,5,15,6,p,1,1.288680238998495,001,2019_Jun_20_1013,iat_vr,59664603069506040,1288.680238998495,0
11111580,1,LAMPE,Gemacht,p,1,6,16,9,p,1,0.6391759959951742,001,2019_Jun_20_1013,iat_vr,59664603069506040,639.1759959951742,0
11111580,1,WASSER,Natur,q,1,7,17,1,q,1,0.6726734489930095,001,2019_Jun_20_1013,iat_vr,59664603069506040,672.6734489930095,0
11111580,1,KLEIDER,Gemacht,p,1,8,18,7,p,1,0.8057358889927855,001,2019_Jun_20_1013,iat_vr,59664603069506040,805.7358889927855,0
11111580,1,TIER,Natur,q,1,9,19,3,q,1,0.8228648389922455,001,2019_Jun_20_1013,iat_vr,59664603069506040,822.8648389922455,0
11111580,2,NEGATIV,negativ,q,0,0,0,2,q,1,1.021207616009633,001,2019_Jun_20_1013,iat_vr,59664603069506040,1021.2076160096331,0
11111580,2,SCHÄDLICH,negativ,q,0,1,1,3,q,1,0.8546985870052595,001,2019_Jun_20_1013,iat_vr,59664603069506040,854.6985870052595,0
11111580,2,SCHLIMM,negativ,q,0,2,2,0,q,1,0.6882782030006638,001,2019_Jun_20_1013,iat_vr,59664603069506040,688.2782030006638,0
11111580,2,SCHWACH,negativ,q,0,3,3,4,q,1,0.805853533995105,001,2019_Jun_20_1013,iat_vr,59664603069506040,805.853533995105,0
11111580,2,SCHLECHT,negativ,q,0,4,4,1,q,1,0.6708606210013386,001,2019_Jun_20_1013,iat_vr,59664603069506040,670.8606210013386,0
11111580,2,HERVORRAGEND,positiv,p,0,5,5,7,p,1,0.8381984129955526,001,2019_Jun_20_1013,iat_vr,59664603069506040,838.1984129955526,0
11111580,2,AUSGEZEICHNET,positiv,p,0,6,6,5,p,1,0.5712926740088733,001,2019_Jun_20_1013,iat_vr,59664603069506040,571.2926740088733,0
11111580,2,EINWANDFREI,positiv,p,0,7,7,6,p,1,0.6874822169920662,001,2019_Jun_20_1013,iat_vr,59664603069506040,687.4822169920662,0
11111580,2,POSITIV,positiv,p,0,8,8,8,p,1,0.6555471449973993,001,2019_Jun_20_1013,iat_vr,59664603069506040,655.5471449973993,0
11111580,2,GUT,positiv,p,0,9,9,9,p,1,0.689447459008079,001,2019_Jun_20_1013,iat_vr,59664603069506040,689.447459008079,0
11111580,2,EINWANDFREI,positiv,p,1,0,10,6,p,1,0.538323164000758,001,2019_Jun_20_1013,iat_vr,59664603069506040,538.323164000758,0
11111580,2,SCHLECHT,negativ,q,1,1,11,1,q,1,0.6869922399928328,001,2019_Jun_20_1013,iat_vr,59664603069506040,686.9922399928328,0
11111580,2,AUSGEZEICHNET,positiv,p,1,2,12,5,p,1,0.8211826339975232,001,2019_Jun_20_1013,iat_vr,59664603069506040,821.1826339975232,0
11111580,2,NEGATIV,negativ,q,1,3,13,2,q,1,0.9724030340003083,001,2019_Jun_20_1013,iat_vr,59664603069506040,972.4030340003083,0
11111580,2,POSITIV,positiv,p,1,4,14,8,p,1,0.5847302659967681,001,2019_Jun_20_1013,iat_vr,59664603069506040,584.7302659967681,0
11111580,2,SCHLIMM,negativ,q,1,5,15,0,q,1,0.8056861259974539,001,2019_Jun_20_1013,iat_vr,59664603069506040,805.6861259974539,0
11111580,2,SCHÄDLICH,negativ,q,1,6,16,3,q,1,0.6386079250078183,001,2019_Jun_20_1013,iat_vr,59664603069506040,638.6079250078183,0
11111580,2,SCHWACH,negativ,q,1,7,17,4,q,1,0.7883403930027271,001,2019_Jun_20_1013,iat_vr,59664603069506040,788.3403930027271,0
11111580,2,HERVORRAGEND,positiv,p,1,8,18,7,p,1,0.7051599660044303,001,2019_Jun_20_1013,iat_vr,59664603069506040,705.1599660044303,0
11111580,2,GUT,positiv,p,1,9,19,9,p,1,0.587840911000967,001,2019_Jun_20_1013,iat_vr,59664603069506040,587.840911000967,0
11111580,3,WASSER,Natur,q,0,0,0,11,q,1,0.7539806790009607,001,2019_Jun_20_1013,iat_vr,59664603069506040,753.9806790009607,0
11111580,3,SCHWACH,negativ,q,0,1,1,4,q,1,0.8388167289958801,001,2019_Jun_20_1013,iat_vr,59664603069506040,838.8167289958801,0
11111580,3,SCHÄDLICH,negativ,q,0,2,2,3,q,1,0.6676495389983756,001,2019_Jun_20_1013,iat_vr,59664603069506040,667.6495389983756,0
11111580,3,STEIN,Natur,q,0,3,3,14,q,1,0.9061058179941028,001,2019_Jun_20_1013,iat_vr,59664603069506040,906.1058179941028,0
11111580,3,NEGATIV,negativ,q,0,4,4,2,q,1,0.8224778290023096,001,2019_Jun_20_1013,iat_vr,59664603069506040,822.4778290023096,0
11111580,3,LAMPE,Gemacht,p,0,5,5,19,p,1,0.7391369739925722,001,2019_Jun_20_1013,iat_vr,59664603069506040,739.1369739925722,0
