id,time,iat,StartDate,ccs1,ccs2,ccs3,ccs4,ccs5,ccs6,ccs7,ccs8,ccs9,ccs10,ccs11,ccs12,nr1,nr2,nr3,nr4,nr5,nr6,nr7,nr8,nr9,nr10,nr11,nr12,nr13,nr14,nr15,nr16,nr17,nr18,nr19,nr20,nr21,nep1,nep2,nep3,nep4,nep5,nep6,nep7,nep8,nep9,nep10,nep11,nep12,nep13,nep14,nep15,SES_1,SES_2,SES_3,SES_4,SES_5,SES_6,SES_7,SES_8,SES_9,SES_10,SES_11,SES_12,SES_13,SES_14,SES_15,SES_16,SES_17,age,edu,sex,pol,ipq1,ipq2,ipq3,ipq4,ipq5,ipq6,ipq7,ipq8,ipq9,ipq10,ipq11,ipq12,ipq13,ipq14,sod_1,sod_2,sod_3,sod_4,sod_5,sod_6,sod_7,sod_8,sod_9,vr_exp,vr_eval1,vr_eval2,vr_eval3,vr_eval4,vr_eval5,span,seen,sex_3_TEXT - Topics,yearOfBirth,timeBtwnTestings_inH,condition,Frage1,Frage2,Frage3,OQ_Design+,OQ_Design-,OQ_alreadyAware,OQ_personalConsequences,OQ_Realism,OQ_Abstractness,OQ_positiveExperience,OQ_personaMemoriesl,OQ_generalConsequences,OQ_fidelity+,OQ_fidelity-,hr_mean
32035679,2,0.9704773632514341,2019-05-08T08:23:33Z,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,4,4,3,4,4,2,1,5,1,1,1,5,4,1,5,4,3,4,1,5,3,5,4,2,1,4,1,4,1,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,5,1,3,7,7,1,1,4,7,7,7,NA,NA,2,7,5,1,7,3,2,3,5,1,4,3,3,2,7,7,7,6,7,4,3,NA,1995,5.832361111111111,c,"also bei der virtuellen Umbebung: Es war nicht ganz so Hyperrealistisch. Also ich muss sagen, dass ich die Gegend relativ gut kenne. Also wir haben bei der Nesselalp –das ist die Alp hinter der Belalp– haben wir eine Alphütte, deshalb kenn ich die Täler recht gut. Ich war etwas verwirrt wegen einem der Täler (Anmerkung: Weil es anderst aussieht). Das wir erklärt, weil ich 100 Jahre zu früh dort war. Oder 150. Wenn man sich mal daran gewöhnt hat, dass es nicht so detailreich ist, aber das Profil stimmt, fällt es nicht mehr auf.","Also ich meine man hat von den Grosseltern oft gehört, wie weit [der Gletscher] nach vorne reicht, in den siebziger [Jahre]. Oder noch früher, in den 30 Jahren und so. Und es war recht krass, das mal so zu sehen. Man kann sich das nicht wirklich vorstellen, wie es ist, wenn man über der Belalp steht, auf dieser Terasse, und man sieht weiter nach hinten. Sich das mal vorzustellen, dass [der Gletscher] wirklich bis ins Tal reicht. Bis zu (warte mal, was ist da unten) Bel... Egal. Bis unten wo das Dorf jetzt ist, das zu dieser Zeit dort nicht stehen konnte. Das war recht eindrücklich. Oder auch krass, das [der Gletscher] jetzt weg ist dort. Ich meine, man sieht es jetzt in der Konkordiahütte, dort bei den Treppentritten, die sie jedes Jahr neu anbringen müssen, damit man überhaupt noch hinaufgehen kann.","Ich würde jetzt eher behaupten, dass ich schon relativ darauf gedrillt bin auf die Problematik Klimaerwärmung und so. Es macht einem einfach bewusst, dass noch viel mehr gehen muss in der Gesellschaft. Eben, es sind drei Grad und du denkst, das ist nicht viel, aber es ist eben genug. Ich hatte gestern in der WG eine Unterhaltung über das Fliegen, und das man etwas machen muss, das es schneller geht. Oder eben jetzt gibt es ein Land oder eine Organisation, die gesagt hat, bis 2050 sind wir Klimaneutral. Ja, 2050 reicht nicht. Es muss schon nächstes Jahr sein. Schon etwas beängstigend.",0,1,1,0,0,0,0,1,0,0,0,NA
13163630,1,0.6975845510437334,2019-05-05T19:08:04Z,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,4,1,3,5,4,3,1,4,3,1,1,4,4,1,5,5,4,4,2,5,2,5,2,5,1,5,1,4,1,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,1,3,4,6,4,6,6,6,5,6,2,6,5,5,3,2,6,2,6,2,3,4,2,2,6,1,6,5,6,5,6,4,2,NA,1996,8.600543981481481,a,"Also es hat so ein wenig ausgesehen wie Minecraft. Also sonst: Es hat mich erinnert an eine Kampagne die es gegeben hat, als ich noch ein Kind war. Zum Aletsch-Gletscher. So eine Karte, die man bewegen kann und dann war der Gletscher von einem vorherigen Ort drauf, als er noch grösser war. Und dann konnte man es bewegen, und dann war er wieder kleiner, also wie zu dieser Zeit. Aber die Zukunft war da nicht drauf, aber daran hat es mich erinnert.","Also ich weiss, das der Klimawandel existiert. Aber anhand des Fragebogen wurde mir bewusst, dass es vielleicht Leute gibt die wirklich denken, dass es dieses Problem nicht gibt. Und das war schon ziemlich erschreckend. Weil es hat Auswirkungen, das hat man ja im VR gesehen. Und von dem her denke ich, es wäre wichtig, sich damit auseinander zu setzen, wenn man es bis jetzt noch nicht gemacht hat.","Ich glaube nicht mehr, als ich es jetzt schon mache. Aber einfach weil ich mir dieser Thematik schon bewusst bin und gewisse Sachen jetzt schon mache und versuche daran zu arbeiten, meinen Ökologischen Fussabdruck so insgesamt zu optimieren.",0,0,1,0,0,1,0,1,1,0,0,90.7241379310345
13163630,2,0.19027253040235254,2019-05-14T09:32:51Z,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,4,2,3,5,4,3,1,4,4,1,1,4,4,1,5,5,3,5,2,5,1,5,1,5,1,5,1,4,1,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,1,3,4,6,4,6,6,6,5,6,2,6,5,5,3,2,6,2,6,2,3,4,2,2,6,1,6,5,6,5,6,4,2,NA,1996,8.600543981481481,a,"Also es hat so ein wenig ausgesehen wie Minecraft. Also sonst: Es hat mich erinnert an eine Kampagne die es gegeben hat, als ich noch ein Kind war. Zum Aletsch-Gletscher. So eine Karte, die man bewegen kann und dann war der Gletscher von einem vorherigen Ort drauf, als er noch grösser war. Und dann konnte man es bewegen, und dann war er wieder kleiner, also wie zu dieser Zeit. Aber die Zukunft war da nicht drauf, aber daran hat es mich erinnert.","Also ich weiss, das der Klimawandel existiert. Aber anhand des Fragebogen wurde mir bewusst, dass es vielleicht Leute gibt die wirklich denken, dass es dieses Problem nicht gibt. Und das war schon ziemlich erschreckend. Weil es hat Auswirkungen, das hat man ja im VR gesehen. Und von dem her denke ich, es wäre wichtig, sich damit auseinander zu setzen, wenn man es bis jetzt noch nicht gemacht hat.","Ich glaube nicht mehr, als ich es jetzt schon mache. Aber einfach weil ich mir dieser Thematik schon bewusst bin und gewisse Sachen jetzt schon mache und versuche daran zu arbeiten, meinen Ökologischen Fussabdruck so insgesamt zu optimieren.",0,0,1,0,0,1,0,1,1,0,0,86.8
67558696,1,0.4578035875505705,2019-06-16T16:59:46Z,2,1,1,1,1,1,2,1,1,2,1,1,4,1,1,4,4,3,4,4,5,1,1,4,2,2,1,5,4,1,3,5,4,3,1,4,3,5,2,5,2,5,1,2,1,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,1,1,5,5,1,7,7,5,5,6,2,6,5,5,5,1,7,1,1,1,1,5,4,1,7,1,6,5,3,4,5,2,1,NA,1996,31.94638888888889,b,"Also die Qualität hat mich etwas gestört, weil es eine recht schlechte Qualität war. Damit meine ich die Auflösung, die sehr schlecht war. Am Anfang habe ich mich vor allem darauf konzentriert. Sonst war es einfach sehr tragisch zu beobachten, wie der Gletscher so stark abnimmt. Als das aufgezeigt wurde, habe ich mich mehr darauf geachtet und darüber nachgedacht. Das war so ein wenig belastend.","Mehr für die Umwelt tun. Dass man versuchen kann, dagegen zu wirken. Ein Bewusstsein dafür zu bekommen, dass der Klimawandel statt findet und was die Auswirkungen sind. Dass man dagegen ankämpft und mehr für den Klimaschutz macht.","Dass ich versuchen werde, umweltbewusster zu Handeln. Das ist schon etwas, das mir aufgefallen ist, als ich die Fragen gelesen habe. Ich handle gar nicht so oft Klimabewusst. Ich habe gemerkt, dass ich manchmal inkongruent bin in meinen Wertvorstellungen, und wie ich dann konkret handle. Darum versuche ich mir vorzunehmen, da konsequenter zu sein.",0,0,0,1,0,0,0,0,0,0,1,83.5625
67558696,2,0.48260366837862956,2019-07-18T15:42:34Z,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,4,2,4,3,4,5,5,3,5,1,2,1,5,5,1,3,5,4,4,1,5,2,5,4,5,2,5,1,3,1,4,3,4,2,2,1,1,1,2,2,1,1,2,1,2,1,2,1,2,2,23,4,1,1,5,5,1,7,7,5,5,6,2,6,5,5,5,1,7,1,1,1,1,5,4,1,7,1,6,5,3,4,5,2,1,NA,1996,31.94638888888889,b,"Also die Qualität hat mich etwas gestört, weil es eine recht schlechte Qualität war. Damit meine ich die Auflösung, die sehr schlecht war. Am Anfang habe ich mich vor allem darauf konzentriert. Sonst war es einfach sehr tragisch zu beobachten, wie der Gletscher so stark abnimmt. Als das aufgezeigt wurde, habe ich mich mehr darauf geachtet und darüber nachgedacht. Das war so ein wenig belastend.","Mehr für die Umwelt tun. Dass man versuchen kann, dagegen zu wirken. Ein Bewusstsein dafür zu bekommen, dass der Klimawandel statt findet und was die Auswirkungen sind. Dass man dagegen ankämpft und mehr für den Klimaschutz macht.","Dass ich versuchen werde, umweltbewusster zu Handeln. Das ist schon etwas, das mir aufgefallen ist, als ich die Fragen gelesen habe. Ich handle gar nicht so oft Klimabewusst. Ich habe gemerkt, dass ich manchmal inkongruent bin in meinen Wertvorstellungen, und wie ich dann konkret handle. Darum versuche ich mir vorzunehmen, da konsequenter zu sein.",0,0,0,1,0,0,0,0,0,0,1,86.1052631578947
49465938,1,0.5233430741376811,2019-05-06T10:48:33Z,2,1,1,1,2,1,1,1,1,3,1,1,4,2,2,4,4,4,5,5,5,1,2,4,2,1,1,4,5,1,4,4,4,4,2,4,3,5,5,4,4,5,1,1,1,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,4,0,2,6,6,4,6,6,6,7,6,6,6,3,5,5,4,6,5,3,5,4,2,3,6,5,2,7,5,7,6,7,3,3,NA,1995,7.896909722222222,b,"Am Anfang ist mir aufgefallen, dass wie so einige unscharfe Punkte hatte, dass es zum Teil mal schärfer und wieder unschärfer war. Auch am Anfang mal so leichte Pixel gesehen und ja also die dreidimensionalität war cool gemacht, so dass man sich wie im Raum fühlt. Auf dem Podest, auf dem ich war, hab ich so runter geschaut und danach war so der Blick in die andere Richtung und da war so: Ah da ist ja offen.","Ja halt das Bewusstsein. Ich bin ja eigentlich schon recht drin in dem Bewusstsein von wegen bewusst leben und so. Es ist einfach krass, wie schnell das so geht. Wie so etwas mächtiges in so kurzer Zeit (*schnipps*) einfach verschwinden kann.","Ja jetzt mal den Aletsch-Gletscher anschauen gehen. Glaube, ich war schon einmal dort. Nein grad sonst so unmittelbar glaub ich nicht.",0,0,1,0,0,0,1,0,0,0,1,67.6808510638298
49465938,2,-0.18297050505497778,2019-05-14T08:20:06Z,3,1,1,1,2,1,2,1,4,4,1,1,4,2,2,4,4,5,4,5,5,5,2,5,2,1,1,5,5,1,5,4,4,3,2,4,4,4,5,4,4,5,2,2,1,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,4,0,2,6,6,4,6,6,6,7,6,6,6,3,5,5,4,6,5,3,5,4,2,3,6,5,2,7,5,7,6,7,3,3,NA,1995,7.896909722222222,b,"Am Anfang ist mir aufgefallen, dass wie so einige unscharfe Punkte hatte, dass es zum Teil mal schärfer und wieder unschärfer war. Auch am Anfang mal so leichte Pixel gesehen und ja also die dreidimensionalität war cool gemacht, so dass man sich wie im Raum fühlt. Auf dem Podest, auf dem ich war, hab ich so runter geschaut und danach war so der Blick in die andere Richtung und da war so: Ah da ist ja offen.","Ja halt das Bewusstsein. Ich bin ja eigentlich schon recht drin in dem Bewusstsein von wegen bewusst leben und so. Es ist einfach krass, wie schnell das so geht. Wie so etwas mächtiges in so kurzer Zeit (*schnipps*) einfach verschwinden kann.","Ja jetzt mal den Aletsch-Gletscher anschauen gehen. Glaube, ich war schon einmal dort. Nein grad sonst so unmittelbar glaub ich nicht.",0,0,1,0,0,0,1,0,0,0,1,NA
44466757,1,-0.510247136953659,2019-05-26T10:22:08Z,1,4,3,1,1,1,2,1,3,4,1,2,2,1,1,4,4,3,4,3,5,4,1,4,4,2,2,4,2,1,5,5,2,3,2,5,2,5,5,4,2,5,3,2,1,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,0,3,4,2,5,5,3,5,1,3,3,3,3,4,5,2,5,2,6,3,5,5,5,2,5,2,5,5,1,5,2,4,2,NA,1997,12.082060185185185,b,"Ehm Also irgend einmal ist mir so ein grauer Block aufgefallen. Sonst hat aber eigentlich alles recht natürlich und gut ausgesehen. Meistens musste ich den Kopf etwas heben und heraufschauen, damit ich es scharf gesehen habe. Es hat dann im oberen Blickfeld scharf ausgesehen, und sonst unscharf.","Ja dass der Aletsch Gletscher betroffen ist vom Klimawandel und ja, dass man das mit VR recht gut darstellen kann.","Ich würde jetzt nicht gross sagen, das meiste war ja trotzdem schon bekannt. Also die Auswirkungen. Vielleicht ist es trotzdem manchmal etwas krasser, als wie man es sich visuell vorgestellt hat, aber in diesem Sinne nichts Neues.",1,0,1,0,1,0,0,0,0,0,1,87.2727272727273
44466757,2,0.13680791416363236,2019-06-07T12:20:18Z,4,2,3,2,1,2,2,2,2,4,2,3,1,4,1,4,2,1,4,4,5,4,2,4,4,2,2,4,4,1,5,5,1,5,2,3,2,5,4,4,1,5,2,2,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,0,3,4,2,5,5,3,5,1,3,3,3,3,4,5,2,5,2,6,3,5,5,5,2,5,2,5,5,1,5,2,4,2,NA,1997,12.082060185185185,b,"Ehm Also irgend einmal ist mir so ein grauer Block aufgefallen. Sonst hat aber eigentlich alles recht natürlich und gut ausgesehen. Meistens musste ich den Kopf etwas heben und heraufschauen, damit ich es scharf gesehen habe. Es hat dann im oberen Blickfeld scharf ausgesehen, und sonst unscharf.","Ja dass der Aletsch Gletscher betroffen ist vom Klimawandel und ja, dass man das mit VR recht gut darstellen kann.","Ich würde jetzt nicht gross sagen, das meiste war ja trotzdem schon bekannt. Also die Auswirkungen. Vielleicht ist es trotzdem manchmal etwas krasser, als wie man es sich visuell vorgestellt hat, aber in diesem Sinne nichts Neues.",1,0,1,0,1,0,0,0,0,0,1,79.4146341463415
45594975,1,0.523433519197781,2019-07-10T14:30:25Z,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,4,5,4,3,4,4,3,4,4,3,1,4,4,4,1,5,4,4,5,4,4,3,4,4,4,1,4,1,2,2,4,2,5,2,2,2,1,2,2,2,1,1,2,1,2,1,1,1,2,2,24,4,0,2,6,5,1,6,6,6,6,5,2,6,2,5,4,4,7,5,5,3,5,4,3,5,2,1,6,6,6,6,7,3,1,NA,1995,5.990694444444444,b,"Es war für mich das erste mal im VR, deswegen war ich am Anfang etwas überwältigt. Zuerst mal hab ich ein wenig rumgeschaut, auch geprüft, ob ich überall hin schauen konnte. Das war so der Anfang. Da konnte ich mich noch nicht so darauf konzentrieren, was gesagt wurde.","Wie gesagt, ich hab nicht so gut zugehört, aber man konnte gut sehen, wie der Gletscher zurückging, und wie er noch weiter zurückgehen wird, wenn es so weitergeht. Deshalb denke ich ein erhöhtes Bewusstsein fürs Klima und die Natur, ja. Das ist ein bisschen eine Behauptung, aber...","Also ich habe das Gefühl, dass ich schon versuche, möglichst viel zu machen, was im Alltag halt so möglich ist. Aber es wäre jetzt ein wenig eine Behauptung, wenn ich sagen würde... Ich wüsste grad nicht, was ich direkt so ändern könnte.",0,0,1,0,0,0,1,0,0,0,0,80.8378378378378
45594975,2,0.3365076379695216,2019-07-16T14:17:01Z,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,4,5,4,4,4,2,2,5,2,1,4,4,4,1,5,4,4,5,4,4,2,5,4,4,1,4,1,4,1,4,3,5,2,2,1,1,1,2,2,1,1,2,2,2,1,1,1,2,2,24,4,0,2,6,5,1,6,6,6,6,5,2,6,2,5,4,4,7,5,5,3,5,4,3,5,2,1,6,6,6,6,7,3,1,NA,1995,5.990694444444444,b,"Es war für mich das erste mal im VR, deswegen war ich am Anfang etwas überwältigt. Zuerst mal hab ich ein wenig rumgeschaut, auch geprüft, ob ich überall hin schauen konnte. Das war so der Anfang. Da konnte ich mich noch nicht so darauf konzentrieren, was gesagt wurde.","Wie gesagt, ich hab nicht so gut zugehört, aber man konnte gut sehen, wie der Gletscher zurückging, und wie er noch weiter zurückgehen wird, wenn es so weitergeht. Deshalb denke ich ein erhöhtes Bewusstsein fürs Klima und die Natur, ja. Das ist ein bisschen eine Behauptung, aber...","Also ich habe das Gefühl, dass ich schon versuche, möglichst viel zu machen, was im Alltag halt so möglich ist. Aber es wäre jetzt ein wenig eine Behauptung, wenn ich sagen würde... Ich wüsste grad nicht, was ich direkt so ändern könnte.",0,0,1,0,0,0,1,0,0,0,0,78.2325581395349
59214523,1,0.11900787332691068,2019-05-10T10:29:04Z,1,2,4,2,2,2,3,2,1,4,1,1,2,1,2,2,4,4,1,4,2,2,1,2,4,1,2,5,4,1,2,4,2,2,4,4,4,5,5,4,2,4,1,1,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,1,2,3,6,2,7,6,6,6,6,2,6,6,6,1,5,6,2,6,1,2,2,2,2,5,2,6,5,6,5,7,5,1,NA,1996,6.248935185185185,a,"Dass es sehr vereinfacht war. Es war nicht so, als ob man ein reales Bild von der Umwelt anschauen würde. Sondern es war alles so Flächen und die Struktur war so minim und vereinfacht. Und der Himmel war auch so vereinfacht mit den Wolken, die so durchgeflogen sind.","Also Inhaltlich war es natürlich beängstigend, den ganzen Schmelzvorgang so deutlich zu sehen. Man hört es schon seit man ein Kind war darüber, aber man hatte halt nicht so eine Visualisierung davon. Und jetzt schon was drastisch schon passiert ist  und die Projektion in die Zukunft was man noch erwartet wenns so weitergeht und am Schluss ist es dann einfach weg. Bei vier-gradiger Steigerung ist es dann bis 50 einfach weg. Und das ist schon beängstigend.","Ehm. Ja also. Ich weiss nicht, ob es jetzt wirklich von dem die Konsequenz ist, aber generell bin ich mir schon sehr mit so klimafragen am beschäftigen. Und ich habe schon bemerkt: Ich wollte dieses Semester noch einen Kurztrip mit dem Flieger machen, und habe das dann aber nicht gemacht wegen dem schlechten Gewissen. Und ich meine, das ist jetzt ein Faktor, der das wieder verstärken wird. Ich glaube nicht, dass dieses Erlebnis selbst so auslösend ist für ganz klare Konsequenzen, aber es trägt halt einfach bei zu dem ganzen Gugus Züg und dieses Thema.",0,0,1,1,0,1,0,0,0,0,0,73.1515151515152
59214523,2,0.3146455124875209,2019-05-16T16:27:32Z,2,3,2,1,3,4,2,2,5,5,2,2,2,1,1,4,4,5,1,4,2,4,1,4,4,2,4,5,2,1,4,4,4,2,4,2,4,4,5,2,1,4,2,2,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,1,2,3,6,2,7,6,6,6,6,2,6,6,6,1,5,6,2,6,1,2,2,2,2,5,2,6,5,6,5,7,5,1,NA,1996,6.248935185185185,a,"Dass es sehr vereinfacht war. Es war nicht so, als ob man ein reales Bild von der Umwelt anschauen würde. Sondern es war alles so Flächen und die Struktur war so minim und vereinfacht. Und der Himmel war auch so vereinfacht mit den Wolken, die so durchgeflogen sind.","Also Inhaltlich war es natürlich beängstigend, den ganzen Schmelzvorgang so deutlich zu sehen. Man hört es schon seit man ein Kind war darüber, aber man hatte halt nicht so eine Visualisierung davon. Und jetzt schon was drastisch schon passiert ist  und die Projektion in die Zukunft was man noch erwartet wenns so weitergeht und am Schluss ist es dann einfach weg. Bei vier-gradiger Steigerung ist es dann bis 50 einfach weg. Und das ist schon beängstigend.","Ehm. Ja also. Ich weiss nicht, ob es jetzt wirklich von dem die Konsequenz ist, aber generell bin ich mir schon sehr mit so klimafragen am beschäftigen. Und ich habe schon bemerkt: Ich wollte dieses Semester noch einen Kurztrip mit dem Flieger machen, und habe das dann aber nicht gemacht wegen dem schlechten Gewissen. Und ich meine, das ist jetzt ein Faktor, der das wieder verstärken wird. Ich glaube nicht, dass dieses Erlebnis selbst so auslösend ist für ganz klare Konsequenzen, aber es trägt halt einfach bei zu dem ganzen Gugus Züg und dieses Thema.",0,0,1,1,0,1,0,0,0,0,0,67.5333333333333
52867452,1,0.18419749952624945,2019-05-10T18:25:21Z,4,1,3,1,4,1,2,2,1,1,4,2,5,2,1,4,4,5,5,4,4,1,1,5,1,1,1,5,5,1,3,4,5,4,2,4,1,4,4,5,4,5,2,1,1,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,1,1,5,4,2,4,5,7,5,5,2,6,5,4,3,1,6,2,4,2,5,3,5,2,6,2,7,7,6,5,6,2,3,NA,1997,10.776782407407408,b,"Ich hab es jetzt nicht verwechselt mit der Realen Welt. Trotzdem hat es etwas bewegt in mir. Auch wenn ich es so gesehen habe. Ich habe es logischerweise mit dem verglichen, wie ich den Gletscher in echt gesehen habe. Vielleicht hatte es auch einen Einfluss darauf. Weil ich selbst auch schon dort war, habe ich es auch schon mal gesehen und darum ja.. Ich weiss auch nicht.","Also dass ich wie gleich immernoch mehr priorität auf Umweltfreundliche Handlungen legen. Also mehr geht immer. Und so ganz reduzieren geht wahrscheinlich nie. Aber es ist immer gut, mal wieder wachgerüttelt zu werden.","Ja. Also es hatte jetzt nicht einen riesen Einfluss darauf. Aber dass ich halt versuche, das kann man ja in jedem Lebensbereich machen, probieren, umweltfreundlicher zu sein. An die Demo zu gehen diesen Freitag.",0,0,1,1,0,1,0,1,0,0,0,86.4146341463415
52867452,2,-0.1478525324607661,2019-05-21T13:03:55Z,2,1,1,1,2,1,2,1,1,2,2,1,5,1,1,4,4,5,5,4,5,1,1,5,2,1,1,4,5,1,2,4,5,5,1,4,1,5,4,5,2,4,1,4,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,1,1,5,4,2,4,5,7,5,5,2,6,5,4,3,1,6,2,4,2,5,3,5,2,6,2,7,7,6,5,6,2,3,NA,1997,10.776782407407408,b,"Ich hab es jetzt nicht verwechselt mit der Realen Welt. Trotzdem hat es etwas bewegt in mir. Auch wenn ich es so gesehen habe. Ich habe es logischerweise mit dem verglichen, wie ich den Gletscher in echt gesehen habe. Vielleicht hatte es auch einen Einfluss darauf. Weil ich selbst auch schon dort war, habe ich es auch schon mal gesehen und darum ja.. Ich weiss auch nicht.","Also dass ich wie gleich immernoch mehr priorität auf Umweltfreundliche Handlungen legen. Also mehr geht immer. Und so ganz reduzieren geht wahrscheinlich nie. Aber es ist immer gut, mal wieder wachgerüttelt zu werden.","Ja. Also es hatte jetzt nicht einen riesen Einfluss darauf. Aber dass ich halt versuche, das kann man ja in jedem Lebensbereich machen, probieren, umweltfreundlicher zu sein. An die Demo zu gehen diesen Freitag.",0,0,1,1,0,1,0,1,0,0,0,72.9069767441861
41694701,1,0.1498180634732075,2019-06-10T06:40:27Z,2,1,1,1,1,1,1,1,1,1,1,2,4,1,1,3,4,1,4,2,4,2,1,3,2,4,4,4,4,1,2,1,1,5,1,5,3,5,1,4,1,5,1,5,1,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,1,3,5,4,2,6,5,5,5,5,2,6,5,5,3,5,6,2,6,1,2,4,2,1,6,2,6,7,7,5,7,3,1,NA,1997,9.1696875,a,"Ich habe mich sehr anwesend gefühlt dort. Ich hab die wirkliche Umwelt nicht mehr wahrgenommen, aber ich wusste natürlich schon, dass ich noch hier war. Aber ich war wirklich ein wenig in dieser Welt. Es war in diesem Sinne schon realistisch, aber nicht so realistisch, als dass ich das Gefühl hatte, dass ich wirklich auf diesem Berg und auf diesem Punkt stehen würde.","Ehm. Sicher mal, das so veranschaulicht zu bekommen, wie stark er sich verändert hat. Und wie stark er sich verändern wird, wenn wir so weitermachen. Das ist schon mega krass. Und es war mir schon bewusst, aber nicht so stark, dass es so einen starken Rückgang gab und noch geben wird. Das nehm ich davon mit.","Ja natürlich. Irgendwie seit den letzten paar Jahren achte ich mich immer mehr darauf, wie ich handle und was die Auswirkungen meiner Handlungen auf die Umwelt sind. Wenn man dann solche Sachen sieht, ist das eine Bestärkung darin, dass man merkt, dass nicht nur ich, sondern auch ganz viele andere Leute machen müssen. Ich glaube, vielen Leuten ist das gar nicht bewusst, welche Auswirkungen das persönliche Verhalten auf die ganze Umwelt hat. Und man hat immer das Gefühl, wenn wir das so machen, hat das keinen Einfluss. Und ich glaube, das ist so etwas, wo ich gerne noch viel mehr an andere Mitmenschen appellieren möchte. Und genau mit solchen Beispielen berichten, wie stark der Rückgang ist.",0,0,1,1,1,0,1,0,1,0,0,78.8723404255319
41694701,2,0.2188131044613356,2019-06-19T10:44:48Z,4,1,1,1,1,1,4,1,1,2,1,1,4,1,1,4,4,2,3,4,4,1,2,2,4,2,4,2,4,1,3,4,1,5,2,5,3,5,2,4,1,4,1,5,1,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,1,3,5,4,2,6,5,5,5,5,2,6,5,5,3,5,6,2,6,1,2,4,2,1,6,2,6,7,7,5,7,3,1,NA,1997,9.1696875,a,"Ich habe mich sehr anwesend gefühlt dort. Ich hab die wirkliche Umwelt nicht mehr wahrgenommen, aber ich wusste natürlich schon, dass ich noch hier war. Aber ich war wirklich ein wenig in dieser Welt. Es war in diesem Sinne schon realistisch, aber nicht so realistisch, als dass ich das Gefühl hatte, dass ich wirklich auf diesem Berg und auf diesem Punkt stehen würde.","Ehm. Sicher mal, das so veranschaulicht zu bekommen, wie stark er sich verändert hat. Und wie stark er sich verändern wird, wenn wir so weitermachen. Das ist schon mega krass. Und es war mir schon bewusst, aber nicht so stark, dass es so einen starken Rückgang gab und noch geben wird. Das nehm ich davon mit.","Ja natürlich. Irgendwie seit den letzten paar Jahren achte ich mich immer mehr darauf, wie ich handle und was die Auswirkungen meiner Handlungen auf die Umwelt sind. Wenn man dann solche Sachen sieht, ist das eine Bestärkung darin, dass man merkt, dass nicht nur ich, sondern auch ganz viele andere Leute machen müssen. Ich glaube, vielen Leuten ist das gar nicht bewusst, welche Auswirkungen das persönliche Verhalten auf die ganze Umwelt hat. Und man hat immer das Gefühl, wenn wir das so machen, hat das keinen Einfluss. Und ich glaube, das ist so etwas, wo ich gerne noch viel mehr an andere Mitmenschen appellieren möchte. Und genau mit solchen Beispielen berichten, wie stark der Rückgang ist.",0,0,1,1,1,0,1,0,1,0,0,81.2564102564103
